ApplicationDate,Age,AnnualIncome,CreditScore,RiskScore,LoanApproved
2040-08-26,35,94380,543,41.6,1
2040-08-28,44,112129,631,35.2,1
2040-09-01,53,47339,576,46.400000000000006,1
2040-09-03,56,132465,595,36.0,1
2040-09-06,27,86686,585,40.8,1
2040-09-07,51,152920,600,39.2,1
2040-09-14,49,187129,585,40.8,1
2040-09-19,44,123042,631,45.6,1
2040-09-25,41,88852,580,43.2,1
2040-09-29,62,95615,625,43.2,1
2040-10-03,72,260546,569,40.8,1
2040-10-04,42,49733,622,44.8,1
2040-10-06,50,61738,590,42.400000000000006,1
2040-10-17,59,68106,627,36.0,1
2040-10-18,38,89638,608,33.6,1
2040-10-19,37,70451,617,36.0,1
2040-10-20,40,50683,612,38.400000000000006,1
2040-10-22,37,66640,603,33.6,1
2040-10-30,41,129717,536,34.4,1
2040-11-01,41,80485,604,34.4,1
2040-11-02,39,122261,606,40.0,1
2040-11-03,71,100410,574,39.2,1
2040-11-17,39,35967,563,42.400000000000006,1
2040-11-20,32,64940,564,44.0,1
2040-11-21,47,87218,598,36.8,1
2040-11-28,44,30584,549,44.8,1
2040-12-02,29,168788,567,36.8,1
2040-12-03,42,162186,583,33.6,1
2040-12-13,41,300000,626,45.6,1
2040-12-14,54,166784,574,43.2,1
2040-12-15,41,115352,576,41.6,1
2040-12-23,58,136154,602,39.2,1
2040-12-26,50,107203,628,38.400000000000006,1
2040-12-28,42,87544,475,40.0,1
2040-12-29,48,75868,609,35.2,1
2040-12-31,42,163122,611,33.6,1
2041-01-06,64,161461,577,40.8,1
2041-01-08,32,122859,537,40.0,1
2041-01-09,39,99837,574,44.0,1
2041-01-11,52,107838,651,36.8,1
2041-01-13,43,86469,594,41.6,1
2041-01-15,43,282303,645,36.0,1
2041-01-16,39,67679,609,49.6,1
2041-01-18,33,90994,546,38.400000000000006,1
2041-01-22,32,25750,606,32.800000000000004,1
2041-01-23,29,72484,572,42.400000000000006,1
2041-01-25,39,100287,587,44.8,1
2041-01-26,49,43945,568,45.6,1
2041-02-03,36,53630,555,40.0,1
2041-02-08,46,101274,620,38.400000000000006,1
2041-02-11,37,145081,554,34.4,1
2041-02-15,47,155077,592,40.0,1
2041-02-17,30,167651,615,44.8,1
2041-02-21,29,132713,592,47.2,1
2041-02-22,32,73793,591,42.400000000000006,1
2041-02-27,29,80467,616,32.800000000000004,1
2041-03-04,26,54978,478,37.6,1
2041-03-08,56,75607,628,40.8,1
2041-03-13,32,51063,562,39.2,1
2041-03-16,33,105067,627,36.8,1
2041-03-17,41,87176,571,37.6,1
2041-03-23,62,191529,526,37.6,1
2041-03-26,49,64495,588,47.2,1
2041-04-03,33,103568,501,44.0,1
2041-04-05,48,47305,558,44.0,1
2041-04-08,18,68221,474,41.6,1
2041-04-18,32,286760,608,36.0,1
2041-04-19,47,112832,635,39.2,1
2041-04-20,40,54839,619,44.8,1
2041-04-23,45,63233,588,42.400000000000006,1
2041-04-24,34,140004,546,39.2,1
2041-04-27,55,95752,597,41.6,1
2041-04-30,37,70183,542,43.2,1
2041-05-02,34,102971,547,43.2,1
2041-05-14,55,70515,636,34.4,1
2041-05-19,47,132168,574,50.400000000000006,1
2041-05-20,36,76147,635,43.2,1
2041-05-22,31,65199,550,41.6,1
2041-05-24,40,107331,601,36.8,1
2041-05-29,36,88082,606,47.2,1
2041-05-30,24,109171,600,41.6,1
2041-06-06,65,130575,652,36.8,1
2041-06-15,54,89351,583,44.8,1
2041-06-28,45,80848,588,39.2,1
2041-07-04,46,72631,623,35.2,1
2041-07-09,57,102664,659,30.4,1
2041-07-16,52,59096,567,44.0,1
2041-07-18,44,86782,624,42.400000000000006,1
2041-07-31,42,188186,658,32.0,1
2041-08-04,22,74542,604,40.0,1
2041-08-05,48,41423,504,39.2,1
2041-08-07,59,122033,545,36.0,1
2041-08-21,53,98861,514,36.8,1
2041-08-22,26,108068,566,51.2,1
2041-09-04,37,56162,574,41.6,1
2041-09-15,40,34553,494,36.8,1
2041-09-17,67,90522,707,32.800000000000004,1
2041-09-29,39,90609,635,36.8,1
2041-10-03,42,286856,578,40.8,1
2041-10-12,43,102590,644,36.8,1
2041-10-14,56,193381,615,36.0,1
2041-10-18,42,271909,613,36.0,1
2041-10-20,38,63680,565,40.0,1
2041-10-21,39,109319,672,39.2,1
2041-10-31,60,165235,567,38.400000000000006,1
2041-11-02,42,132647,559,42.400000000000006,1
2041-11-04,56,76393,677,34.4,1
2041-11-06,38,76217,617,41.6,1
2041-11-07,34,81162,551,42.400000000000006,1
2041-11-12,47,46819,636,41.6,1
2041-11-17,42,190673,580,41.6,1
2041-11-28,43,64579,564,39.2,1
2041-12-05,22,105278,538,43.2,1
2041-12-19,35,152552,616,35.2,1
2041-12-24,41,49654,568,38.400000000000006,1
2041-12-25,57,57010,567,44.8,1
2041-12-26,51,113250,639,29.6,1
2041-12-29,46,123940,664,34.4,1
2042-01-07,30,143640,564,45.6,1
2042-01-14,37,244860,651,36.8,1
2042-01-21,47,52749,575,43.2,1
2042-01-25,18,92803,535,39.2,1
2042-01-28,36,181130,564,40.8,1
2042-02-03,54,135377,571,35.2,1
2042-02-14,41,77779,609,41.6,1
2042-02-21,40,99934,523,37.6,1
2042-02-28,50,168554,621,33.6,1
2042-03-06,35,80434,589,36.8,1
2042-03-07,32,68785,616,36.0,1
2042-03-09,51,96730,618,39.2,1
2042-03-10,48,68672,534,41.6,1
2042-03-11,39,108748,536,41.6,1
2042-03-12,33,46430,585,41.6,1
2042-03-17,48,65406,603,41.6,1
2042-03-19,36,89325,545,44.8,1
2042-03-20,45,69206,585,48.0,1
2042-03-25,48,67318,595,41.6,1
2042-04-02,41,97787,629,37.6,1
2042-04-10,55,119167,584,43.2,1
2042-04-11,43,134952,561,40.8,1
2042-04-12,29,122524,626,36.8,1
2042-04-22,25,38600,603,41.6,1
2042-05-03,39,51288,617,40.0,1
2042-05-12,43,134771,627,39.2,1
2042-05-17,28,100858,571,42.400000000000006,1
2042-05-18,41,105543,568,36.0,1
2042-05-24,48,164187,584,39.2,1
2042-05-25,29,71720,616,34.4,1
2042-05-26,30,116036,531,41.6,1
2042-06-01,33,85696,562,32.800000000000004,1
2042-06-11,36,96049,513,46.400000000000006,1
2042-06-14,35,105219,632,40.0,1
2042-06-18,47,99009,570,36.0,1
2042-06-21,66,98853,642,36.0,1
2042-06-27,44,43926,570,41.6,1
2042-07-05,25,203482,578,38.400000000000006,1
2042-07-13,36,122080,541,40.8,1
2042-07-17,37,108019,596,40.0,1
2042-07-19,21,119311,636,35.2,1
2042-07-21,43,174880,554,36.0,1
2042-07-24,35,95402,528,44.0,1
2042-07-25,57,96045,635,39.2,1
2042-07-29,29,61551,594,46.400000000000006,1
2042-07-31,39,77404,565,42.400000000000006,1
2042-08-01,47,88109,605,37.6,1
2042-08-04,56,75638,600,36.8,1
2042-08-08,59,122684,527,37.6,1
2042-08-11,58,35896,598,45.6,1
2042-08-12,34,72902,597,41.6,1
2042-08-18,41,85109,483,40.0,1
2042-08-21,31,65727,603,35.2,1
2042-08-23,49,66424,548,44.0,1
2042-08-24,52,49997,633,40.8,1
2042-08-29,37,97108,567,42.400000000000006,1
2042-08-31,43,87049,623,38.400000000000006,1
2042-09-06,37,97177,595,40.8,1
2042-09-07,28,88051,523,33.6,1
2042-09-10,37,166106,580,38.400000000000006,1
2042-09-11,47,73784,633,42.400000000000006,1
2042-09-13,59,166820,516,37.6,1
2042-09-20,43,100907,544,39.2,1
2042-09-22,39,63846,571,40.8,1
2042-10-04,44,69311,674,36.8,1
2042-10-09,39,63386,641,42.400000000000006,1
2042-10-12,45,104929,623,35.2,1
2042-10-30,57,60629,637,36.0,1
2042-11-11,38,92084,607,36.8,1
2042-11-13,38,73969,566,38.400000000000006,1
2042-11-15,56,78317,606,37.6,1
2042-11-17,64,128305,653,36.0,1
2042-11-18,63,74276,694,31.200000000000003,1
2042-11-22,35,135495,552,47.2,1
2042-12-05,28,104340,479,45.6,1
2042-12-06,35,57842,578,34.4,1
2043-01-03,43,151881,554,44.8,1
2043-01-10,39,91920,600,46.400000000000006,1
2043-01-12,42,78496,519,48.8,1
2043-01-17,34,156915,475,37.6,1
2043-01-18,33,136145,638,37.6,1
2043-01-22,51,90631,624,36.8,1
2043-01-23,46,128742,603,36.8,1
2043-01-26,43,45023,510,42.400000000000006,1
2043-01-28,56,81914,599,45.6,1
2043-02-03,51,111846,661,36.0,1
2043-02-04,39,47140,577,42.400000000000006,1
2043-02-12,26,137645,557,42.400000000000006,1
2043-02-23,37,112194,634,36.0,1
2043-03-03,47,116404,598,45.6,1
2043-03-07,58,148391,585,40.8,1
2043-03-22,28,112961,615,43.2,1
2043-03-30,35,127796,526,39.2,1
2043-04-02,51,206381,594,44.8,1
2043-04-20,49,66435,590,36.0,1
2043-04-21,39,38826,571,44.0,1
2043-04-22,39,69763,529,44.0,1
2043-04-27,28,21943,586,40.0,1
2043-05-01,60,84672,596,40.0,1
2043-05-03,24,148291,517,43.2,1
2043-05-04,42,59684,581,44.0,1
2043-05-06,29,81316,594,45.6,1
2043-05-20,57,35613,649,40.8,1
2043-05-21,55,232764,621,41.6,1
2043-05-27,44,52424,644,42.400000000000006,1
2043-05-28,34,50451,600,37.6,1
2043-05-29,36,90229,578,42.400000000000006,1
2043-06-03,42,222923,524,40.0,1
2043-06-04,18,169253,609,33.6,1
2043-06-08,50,73014,631,40.8,1
2043-06-15,30,117723,589,33.6,1
2043-06-24,51,61156,623,36.8,1
2043-06-28,52,85855,589,42.400000000000006,1
2043-06-30,28,57045,593,40.0,1
2043-07-01,52,72369,634,36.8,1
2043-07-18,47,96831,612,37.6,1
2043-07-20,36,37219,621,38.400000000000006,1
2043-07-21,33,38050,611,37.6,1
2043-07-24,37,93644,557,42.400000000000006,1
2043-07-26,37,84808,549,41.6,1
2043-07-27,40,124817,544,39.2,1
2043-07-31,56,41304,663,34.4,1
2043-08-03,38,138753,612,34.4,1
2043-08-06,47,117051,637,40.0,1
2043-08-07,36,75586,624,45.6,1
2043-08-08,43,116005,592,37.6,1
2043-08-11,42,153750,544,42.400000000000006,1
2043-08-24,36,136945,582,38.400000000000006,1
2043-08-25,56,118018,602,41.6,1
2043-08-26,51,211038,578,40.8,1
2043-08-29,39,83929,549,42.400000000000006,1
2043-09-05,35,44074,651,37.6,1
2043-09-10,27,78405,512,46.400000000000006,1
2043-09-15,52,121184,502,41.6,1
2043-09-17,38,81752,569,35.2,1
2043-09-18,58,89577,576,42.400000000000006,1
2043-09-30,37,77373,628,43.2,1
2043-10-02,61,58728,558,38.400000000000006,1
2043-10-07,39,45653,536,36.0,1
2043-11-04,49,93598,562,35.2,1
2043-11-07,36,251665,596,41.6,1
2043-11-14,35,109886,570,52.0,1
2043-11-15,48,38962,653,28.8,1
2043-11-17,44,82436,570,51.2,1
2043-11-19,42,58386,425,38.400000000000006,1
2043-11-23,40,136735,621,37.6,1
2043-11-27,39,80516,542,40.8,1
2043-11-29,43,79118,590,40.8,1
2043-11-30,46,57997,599,40.8,1
2043-12-02,57,91600,579,40.8,1
2043-12-09,33,59740,582,40.0,1
2043-12-14,41,151286,498,42.400000000000006,1
2043-12-27,39,63572,563,44.0,1
2044-01-02,48,78080,501,44.0,1
2044-01-03,40,55594,581,38.400000000000006,1
2044-01-04,59,122283,590,44.0,1
2044-01-07,42,144268,557,39.2,1
2044-01-11,38,183358,613,41.6,1
2044-01-18,37,106801,571,41.6,1
2044-01-23,37,78005,560,42.400000000000006,1
2044-02-01,45,80472,540,39.2,1
2044-02-02,42,59233,605,37.6,1
2044-02-04,49,115741,632,37.6,1
2044-02-07,32,70691,602,40.8,1
2044-02-13,36,74677,563,43.2,1
2044-02-22,32,128354,523,39.2,1
2044-02-24,44,66516,574,41.6,1
2044-03-01,22,84459,576,39.2,1
2044-03-08,56,173102,600,37.6,1
2044-03-12,46,82412,559,37.6,1
2044-03-14,35,112642,594,49.6,1
2044-03-16,33,44487,580,41.6,1
2044-03-19,44,55899,609,40.0,1
2044-03-20,29,63914,631,36.8,1
2044-03-21,20,100579,616,33.6,1
2044-03-24,35,101802,587,41.6,1
2044-03-28,43,79365,633,38.400000000000006,1
2044-03-29,53,64484,577,40.0,1
2044-03-31,44,60635,651,35.2,1
2044-04-05,36,206163,564,49.6,1
2044-04-12,46,212396,478,36.8,1
2044-04-15,55,88358,619,32.800000000000004,1
2044-04-16,42,79125,608,43.2,1
2044-04-17,35,81754,546,40.0,1
2044-04-24,41,89634,580,40.8,1
2044-04-25,47,76289,613,38.400000000000006,1
2044-04-28,34,96617,472,38.400000000000006,1
2044-04-30,52,58089,614,41.6,1
2044-05-09,31,160851,476,41.6,1
2044-05-10,42,100757,609,42.400000000000006,1
2044-05-14,64,156531,574,44.8,1
2044-05-17,31,81352,501,43.2,1
2044-05-21,57,28478,513,44.0,1
2044-05-25,44,93202,598,49.6,1
2044-05-27,40,51669,620,36.0,1
2044-06-04,48,51768,650,34.4,1
2044-06-07,45,95496,590,37.6,1
2044-06-08,55,232471,632,39.2,1
2044-06-18,55,38550,592,41.6,1
2044-06-19,38,75068,535,43.2,1
2044-06-25,27,107049,499,40.0,1
2044-06-28,57,127311,545,41.6,1
2044-06-30,59,87802,627,37.6,1
2044-07-05,51,101028,557,36.8,1
2044-07-08,51,174703,598,37.6,1
2044-07-16,37,160724,583,38.400000000000006,1
2044-07-18,30,66965,574,39.2,1
2044-07-20,47,58154,617,37.6,1
2044-08-02,27,245401,517,36.8,1
2044-08-03,48,84127,609,41.6,1
2044-08-05,36,88887,613,30.4,1
2044-08-08,43,68497,604,39.2,1
2044-08-09,27,90518,523,36.0,1
2044-08-12,36,66901,596,41.6,1
2044-08-19,23,104596,505,42.400000000000006,1
2044-08-20,34,95376,591,37.6,1
2044-08-23,53,128794,635,37.6,1
2044-08-24,55,67322,523,36.8,1
2044-08-28,45,79261,626,38.400000000000006,1
2044-08-30,51,77429,614,36.8,1
2044-08-31,44,50349,626,42.400000000000006,1
2044-09-12,41,38373,605,38.400000000000006,1
2044-09-13,27,129863,495,40.8,1
2044-09-22,29,85894,641,43.2,1
2044-09-27,51,161048,604,43.2,1
2044-10-18,60,161594,592,45.6,1
2044-11-02,67,150777,582,46.400000000000006,1
2044-11-03,27,98646,589,41.6,1
2044-11-11,31,81886,630,40.0,1
2044-11-12,44,44964,629,37.6,1
2044-11-18,26,70511,602,43.2,1
2044-11-26,19,180014,591,42.400000000000006,1
2044-11-27,32,220534,524,40.8,1
2044-12-02,34,94179,605,36.8,1
2044-12-06,52,147097,613,34.4,1
2044-12-11,56,101995,594,38.400000000000006,1
2044-12-22,48,224527,528,40.8,1
2044-12-28,46,104103,548,35.2,1
2044-12-30,47,49383,599,39.2,1
2045-01-02,27,97969,511,44.0,1
2045-01-04,39,99799,584,40.8,1
2045-01-05,43,182273,678,37.6,1
2045-01-09,40,47384,643,38.400000000000006,1
2045-01-13,43,95640,620,37.6,1
2045-01-16,23,87305,620,37.6,1
2045-01-20,37,76426,515,41.6,1
2045-01-27,43,54730,522,39.2,1
2045-01-29,55,181465,533,43.2,1
2045-01-30,50,46050,653,34.4,1
2045-02-02,38,70432,435,44.0,1
2045-02-19,51,60014,556,47.2,1
2045-02-21,49,168849,605,37.6,1
2045-02-22,47,114293,523,40.0,1
2045-02-24,55,105957,638,42.400000000000006,1
2045-02-27,41,124433,586,35.2,1
2045-03-02,19,99186,538,44.8,1
2045-03-03,52,55979,584,39.2,1
2045-03-07,37,40239,599,42.400000000000006,1
2045-03-09,46,82660,640,30.4,1
2045-03-11,29,116651,605,40.0,1
2045-03-14,40,108774,589,45.6,1
2045-03-16,43,94197,479,40.0,1
2045-03-21,61,187836,628,37.6,1
2045-03-22,64,88632,697,40.0,1
2045-03-27,32,61203,611,42.400000000000006,1
2045-03-31,42,100764,630,38.400000000000006,1
2045-04-13,59,124902,583,35.2,1
2045-04-18,31,75630,602,40.0,1
2045-04-22,47,85092,526,46.400000000000006,1
2045-04-27,27,32739,584,40.8,1
2045-04-30,33,69893,606,36.0,1
2045-05-01,46,70908,629,42.400000000000006,1
2045-05-08,30,103853,571,44.0,1
2045-05-11,47,38414,641,37.6,1
2045-05-16,31,79699,559,40.8,1
2045-05-19,31,84537,428,38.400000000000006,1
2045-05-29,51,73998,600,32.800000000000004,1
2045-06-13,57,61220,552,40.8,1
2045-06-14,42,87228,625,32.800000000000004,1
2045-06-19,51,63886,594,41.6,1
2045-06-20,46,88833,514,41.6,1
2045-06-21,33,247516,658,31.200000000000003,1
2045-06-25,36,121934,531,42.400000000000006,1
2045-06-28,41,67957,578,41.6,1
2045-07-06,45,104100,535,38.400000000000006,1
2045-07-07,45,63627,561,41.6,1
2045-07-09,47,37444,656,41.6,1
2045-07-15,19,49910,609,33.6,1
2045-07-23,39,45834,586,40.0,1
2045-07-28,34,105312,562,40.0,1
2045-08-01,51,51876,627,35.2,1
2045-08-06,27,83046,517,48.0,1
2045-08-10,58,149456,639,42.400000000000006,1
2045-08-12,42,94771,632,40.0,1
2045-08-17,34,91352,605,41.6,1
2045-08-21,38,60126,627,36.8,1
2045-08-23,48,77982,634,38.400000000000006,1
2045-08-25,35,66620,631,41.6,1
2045-08-26,33,60929,617,43.2,1
2045-08-27,56,176243,604,40.0,1
2045-09-01,33,99545,572,42.400000000000006,1
2045-09-11,41,84613,650,35.2,1
2045-09-12,45,63075,570,40.0,1
2045-09-13,45,171555,648,41.6,1
2045-09-18,48,92213,573,44.0,1
2045-09-19,20,85220,453,39.2,1
2045-09-20,36,139145,617,33.6,1
2045-09-26,43,56759,622,35.2,1
2045-10-01,34,95173,537,43.2,1
2045-10-09,30,44233,601,37.6,1
2045-10-15,35,246857,562,41.6,1
2045-10-17,29,63088,536,47.2,1
2045-10-18,34,128867,621,40.0,1
2045-10-20,40,72442,543,45.6,1
2045-11-07,47,84257,614,38.400000000000006,1
2045-11-08,44,88355,540,36.8,1
2045-11-12,46,98477,581,46.400000000000006,1
2045-11-13,58,236765,578,44.0,1
2045-11-17,48,113094,596,41.6,1
2045-11-20,74,214888,608,41.6,1
2045-11-24,65,115344,636,34.4,1
2045-11-28,39,101719,625,37.6,1
2045-12-03,55,140911,554,37.6,1
2045-12-05,43,57410,607,42.400000000000006,1
2045-12-09,39,50882,541,45.6,1
2045-12-11,58,96613,652,32.0,1
2045-12-20,28,124085,607,36.8,1
2046-01-10,53,82598,486,42.400000000000006,1
2046-01-13,50,76317,565,42.400000000000006,1
2046-01-18,59,84771,608,40.0,1
2046-01-21,47,56526,597,40.0,1
2046-01-23,40,125397,539,41.6,1
2046-01-26,46,71682,632,44.8,1
2046-02-01,34,158003,583,47.2,1
2046-02-06,38,164324,578,44.8,1
2046-02-10,38,57051,609,36.8,1
2046-02-17,30,58064,611,40.8,1
2046-02-22,54,69600,594,44.8,1
2046-02-23,44,51802,640,45.6,1
2046-02-25,52,101450,575,40.0,1
2046-03-04,30,46166,521,40.0,1
2046-03-08,37,75200,601,36.8,1
2046-03-10,36,58142,541,40.0,1
2046-03-12,58,77258,420,47.2,1
2046-03-23,38,141194,518,37.6,1
2046-03-29,32,104406,556,39.2,1
2046-03-31,54,82339,510,39.2,1
2046-04-03,64,121557,606,41.6,1
2046-04-06,52,235840,486,40.8,1
2046-04-09,24,65311,482,44.8,1
2046-04-10,41,37713,607,34.4,1
2046-04-13,52,189352,596,48.0,1
2046-04-14,30,84387,530,35.2,1
2046-04-16,62,22079,527,41.6,1
2046-04-18,42,109285,622,40.0,1
2046-04-20,30,186129,626,42.400000000000006,1
2046-04-26,32,90406,565,42.400000000000006,1
2046-04-28,47,49823,611,40.0,1
2046-05-01,56,165752,621,36.0,1
2046-05-02,49,127328,544,39.2,1
2046-05-09,70,88419,603,40.0,1
2046-05-10,45,72443,571,44.0,1
2046-05-14,41,67903,636,35.2,1
2046-05-15,31,55499,616,36.8,1
2046-05-16,42,206640,582,42.400000000000006,1
2046-05-19,47,107421,594,43.2,1
2046-05-22,23,130018,601,38.400000000000006,1
2046-05-27,33,69343,593,41.6,1
2046-05-28,41,104491,546,37.6,1
2046-06-16,35,150823,578,44.0,1
2046-06-20,57,104957,556,36.8,1
2046-06-29,41,140974,581,42.400000000000006,1
2046-06-30,30,70571,439,36.8,1
2046-07-02,42,142765,513,43.2,1
2046-07-04,42,84881,546,44.8,1
2046-07-08,37,40625,580,40.8,1
2046-07-09,55,85733,638,41.6,1
2046-07-11,50,77953,638,41.6,1
2046-08-02,36,100374,622,40.8,1
2046-08-07,42,96629,461,38.400000000000006,1
2046-08-08,49,102632,639,33.6,1
2046-08-14,50,99857,581,48.8,1
2046-08-19,71,121226,614,46.400000000000006,1
2046-08-20,34,256182,618,37.6,1
2046-08-23,28,44370,499,38.400000000000006,1
2046-09-04,28,46734,514,42.400000000000006,1
2046-09-09,62,172450,631,36.0,1
2046-09-11,53,64216,614,40.8,1
2046-09-12,37,300000,560,43.2,1
2046-09-15,46,239359,651,36.8,1
2046-09-26,36,53179,603,40.8,1
2046-09-29,54,129626,540,44.0,1
2046-09-30,41,78912,667,43.2,1
2046-10-01,58,89174,619,42.400000000000006,1
2046-10-03,49,112318,596,41.6,1
2046-10-06,49,92393,638,43.2,1
2046-10-20,65,94485,639,37.6,1
2046-10-21,35,34386,631,41.6,1
2046-10-22,41,136768,554,39.2,1
2046-10-30,40,38189,552,37.6,1
2046-11-02,34,43058,515,44.0,1
2046-11-15,45,110624,465,38.400000000000006,1
2046-11-22,24,134167,578,36.8,1
2046-11-23,22,92499,542,34.4,1
2046-11-26,43,70746,541,39.2,1
2046-11-28,38,38711,566,40.0,1
2046-11-29,56,166058,628,42.400000000000006,1
2046-12-03,38,42399,578,40.8,1
2046-12-18,44,76994,574,44.0,1
2046-12-21,73,119563,663,43.2,1
2046-12-22,34,111638,572,39.2,1
2046-12-31,35,125860,595,40.8,1
2047-01-06,50,137221,630,38.400000000000006,1
2047-01-08,44,174659,630,36.8,1
2047-01-09,54,124547,569,42.400000000000006,1
2047-01-22,31,67420,589,40.8,1
2047-01-25,44,146215,653,35.2,1
2047-01-29,34,84942,499,37.6,1
2047-02-08,54,160799,629,43.2,1
2047-02-11,21,128993,623,36.8,1
2047-02-12,43,79608,557,37.6,1
2047-02-15,25,100226,550,40.0,1
2047-02-23,42,114545,512,45.6,1
2047-02-24,63,65202,636,42.400000000000006,1
2047-02-28,37,100761,604,41.6,1
2047-03-02,35,92193,570,38.400000000000006,1
2047-03-08,48,66573,648,38.400000000000006,1
2047-03-16,50,47241,588,42.400000000000006,1
2047-03-20,49,34091,521,40.8,1
2047-03-27,42,68683,630,40.0,1
2047-03-29,49,120883,577,44.8,1
2047-04-01,37,72546,603,44.0,1
2047-04-02,49,114722,559,33.6,1
2047-04-05,20,101016,568,44.0,1
2047-04-07,54,105727,573,40.0,1
2047-04-13,48,142571,617,42.400000000000006,1
2047-04-19,33,55179,576,46.400000000000006,1
2047-04-25,40,275114,527,39.2,1
2047-05-05,40,74162,565,37.6,1
2047-05-08,42,92722,526,42.400000000000006,1
2047-05-09,37,134529,545,36.8,1
2047-05-12,40,70126,495,36.8,1
2047-05-15,34,66095,591,45.6,1
2047-05-29,51,118462,620,33.6,1
2047-05-30,41,45234,480,40.0,1
2047-06-01,35,43412,518,40.0,1
2047-06-03,39,112148,545,46.400000000000006,1
2047-06-12,33,73015,612,38.400000000000006,1
2047-06-15,38,65331,587,43.2,1
2047-06-16,44,62927,628,34.4,1
2047-07-01,56,36864,475,41.6,1
2047-07-06,44,119929,646,40.0,1
2047-07-10,31,98045,562,38.400000000000006,1
2047-07-11,49,75987,570,40.8,1
2047-07-12,58,164629,640,36.8,1
2047-07-15,39,300000,557,40.0,1
2047-07-16,19,86042,587,39.2,1
2047-07-19,34,71763,631,37.6,1
2047-07-20,40,160992,562,41.6,1
2047-07-27,54,115434,545,43.2,1
2047-07-29,46,86666,633,40.0,1
2047-08-02,32,144079,579,41.6,1
2047-08-04,39,87199,566,38.400000000000006,1
2047-08-05,32,104869,583,39.2,1
2047-08-06,46,118723,674,42.400000000000006,1
2047-08-07,31,64827,560,47.2,1
2047-08-09,38,138815,549,46.400000000000006,1
2047-08-12,35,161465,625,38.400000000000006,1
2047-08-17,28,164586,623,40.0,1
2047-08-20,44,128388,505,41.6,1
2047-08-23,35,113990,628,31.200000000000003,1
2047-08-24,43,94504,645,40.0,1
2047-08-31,59,107271,680,35.2,1
2047-09-02,31,67537,501,45.6,1
2047-09-26,38,38384,589,39.2,1
2047-09-27,23,94935,593,39.2,1
2047-10-03,30,63032,589,43.2,1
2047-10-06,55,192397,578,49.6,1
2047-10-07,43,170396,620,42.400000000000006,1
2047-10-08,48,168110,547,47.2,1
2047-10-12,48,76419,528,40.0,1
2047-10-15,29,80785,588,33.6,1
2047-10-24,55,90755,681,36.0,1
2047-10-27,45,94929,604,36.0,1
2047-10-28,39,153746,625,36.8,1
2047-11-09,39,113720,542,43.2,1
2047-11-11,29,94712,523,44.0,1
2047-11-14,31,61087,586,39.2,1
2047-11-18,46,127265,599,42.400000000000006,1
2047-11-25,59,69190,569,39.2,1
2047-11-29,40,127111,547,48.8,1
2047-12-11,48,125428,451,44.0,1
2047-12-14,47,122304,621,44.0,1
2047-12-15,26,88860,581,40.0,1
2047-12-17,48,79527,545,44.0,1
2047-12-18,35,53873,544,40.0,1
2047-12-21,32,116264,540,45.6,1
2047-12-22,49,60921,565,40.8,1
2047-12-27,50,86513,634,37.6,1
2047-12-28,43,102408,619,34.4,1
2047-12-30,38,75637,614,39.2,1
2048-01-01,42,110543,567,40.8,1
2048-01-02,44,110297,578,38.400000000000006,1
2048-01-07,43,39322,638,36.8,1
2048-01-13,45,92394,550,38.400000000000006,1
2048-01-18,28,71601,584,38.400000000000006,1
2048-01-19,42,112298,620,36.8,1
2048-01-22,53,96420,657,36.8,1
2048-01-23,44,50434,605,40.0,1
2048-01-30,59,117156,594,36.0,1
2048-02-06,34,176993,580,40.0,1
2048-02-08,42,33379,614,37.6,1
2048-03-02,24,107139,604,47.2,1
2048-03-07,51,62216,596,39.2,1
2048-03-18,29,73686,615,37.6,1
2048-03-20,38,29772,501,39.2,1
2048-03-22,41,45566,655,36.0,1
2048-03-24,33,67656,579,40.0,1
2048-03-26,37,57317,644,43.2,1
2048-03-31,32,150918,579,37.6,1
2048-04-01,37,80662,611,42.400000000000006,1
2048-04-06,40,96716,607,36.8,1
2048-04-07,49,136028,561,41.6,1
2048-04-11,33,61914,586,48.8,1
2048-04-12,49,79909,528,39.2,1
2048-04-14,32,60984,489,44.8,1
2048-04-19,36,125691,582,44.8,1
2048-04-21,57,43934,557,47.2,1
2048-04-23,31,300000,609,33.6,1
2048-04-26,40,50076,520,40.8,1
2048-05-02,58,68474,550,40.8,1
2048-05-04,60,44575,601,39.2,1
2048-05-06,34,146209,556,36.0,1
2048-05-09,42,92636,552,39.2,1
2048-05-12,59,169445,544,40.0,1
2048-05-16,41,85739,554,40.8,1
2048-05-22,37,102560,595,41.6,1
2048-06-04,40,136149,573,39.2,1
2048-06-08,45,122487,593,39.2,1
2048-06-16,52,77575,671,42.400000000000006,1
2048-06-18,27,134785,501,44.0,1
2048-06-22,21,140311,601,42.400000000000006,1
2048-06-24,44,121602,574,38.400000000000006,1
2048-07-03,57,53747,561,39.2,1
2048-07-05,56,61398,570,42.400000000000006,1
2048-07-07,50,150691,655,39.2,1
2048-07-17,53,97345,587,37.6,1
2048-07-19,37,52853,627,36.0,1
2048-07-20,47,74714,658,46.400000000000006,1
2048-07-26,67,132335,634,40.8,1
2048-07-27,42,134942,616,37.6,1
2048-07-29,51,120262,624,38.400000000000006,1
2048-07-31,38,78234,631,44.8,1
2048-08-02,44,84384,605,41.6,1
