AnnualIncome,LoanAmount,MonthlyDebtPayments,DebtToIncomeRatio,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,NetWorth,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved
136703,36853,336,0.2824088333602718,12553,1098,46025,97438,9435,11391.916666666666,824.3414258904087,0.1018565584565437,1
62068,34943,377,0.1994692326629048,2655,3475,56206,44695,11511,5172.333333333333,944.3445350916668,0.2554639173342141,0
119717,13872,693,0.070100598,2304,707,102681,21795,80886,9976.416666666666,497.9750656,0.1193790421319787,1
25217,21967,780,0.1544285811486369,22133,370,78446,8192,70254,2101.4166666666665,776.5852069742565,0.7407313512190616,0
41034,45774,700,0.4512421868407043,2127,969,22222,96496,7565,3419.5,1482.2739111445694,0.638185089,0
19980,22993,255,0.044824765,2398,2375,23715,5314,18401,1665.0,565.4201558466062,0.49274483834631,0
27909,12927,318,0.3561911597086457,3946,622,47145,6400,40745,2325.75,387.69245402978817,0.3034257568654362,0
101905,22653,120,0.4049334000174012,5450,262,24863,15998,8865,8492.083333333334,540.5381530009624,0.077782816,1
48057,14531,620,0.082831917,22628,5941,28569,104079,8629,4004.75,345.00499899323614,0.2409651036876799,0
51166,26447,440,0.4311157329570485,2115,3478,222417,43714,178703,4263.833333333333,689.9692722003748,0.2650125330571961,0
48660,23903,434,0.3384641578406505,4544,1456,35655,34424,1231,4055.0,1262.9635146789487,0.4184866867272376,0
34636,53213,519,0.1624821695600101,2860,1123,96026,11349,84677,2886.333333333333,1552.0972522356517,0.7175530380767934,0
36498,18844,442,0.252934724,26631,535,74971,106433,3300,3041.5,703.2280716840288,0.376533971,0
38902,19108,226,0.5042200815861524,10481,1579,77922,14421,63501,3241.833333333333,577.7375077993624,0.2479268442134684,0
52174,60297,245,0.074254869,1218,3225,13041,26095,4358,4347.833333333333,2095.019682305592,0.5382036299242362,0
35457,16353,253,0.4942611870825596,8382,843,31774,12346,19428,2954.75,494.6137646695592,0.253020988,0
16198,32554,107,0.3729543508073452,6016,299,39920,61740,7142,1349.8333333333333,1278.706691757726,1.0265761390969697,0
98724,14150,211,0.1439975737818781,50919,7648,67434,218828,9102,8227.0,544.6647612110781,0.0918518,1
125217,19657,589,0.2069119696173808,2933,365,26496,24101,2395,10434.75,552.7353658174451,0.1094166478178629,1
78392,10546,413,0.072962634,1983,3085,59780,75702,10290,6532.666666666667,964.5013193495898,0.2108635553652806,1
15109,35340,245,0.2025497902648805,1601,591,56302,47117,9185,1259.0833333333333,1081.834279558964,1.0538097395398485,0
48233,22105,486,0.2330252775633335,4438,1343,87365,62972,24393,4019.4166666666665,725.9396311210868,0.3015212732662916,0
53202,19409,518,0.1755084332477171,3420,1474,20029,55235,2030,4433.5,587.8089928806111,0.2494212231601694,0
21488,54317,85,0.3091883111966722,3364,699,146987,16371,130616,1790.6666666666667,1596.281737,0.9389138516669564,0
46410,13947,424,0.078260735,2587,1824,36358,33512,2846,3867.5,429.5820790933306,0.2207064199336342,1
17069,34636,622,0.4374685040173156,4535,888,133517,7784,125733,1422.4166666666667,1360.9561257399555,1.3940754296607571,0
26984,43291,419,0.5440341242790233,3947,375,152929,2595,150334,2248.6666666666665,1115.5242270286997,0.6824151617382299,0
61266,17415,289,0.218858710434902,3358,119,64143,34994,29149,5105.5,642.8522816536794,0.1825192991193182,1
61005,24670,499,0.2485324398068794,6955,477,150399,55319,95080,5083.75,1276.849476431929,0.3493188052976501,0
36083,16001,456,0.1991451023726906,5203,532,5735,29713,7928,3006.9166666666665,393.35928836164857,0.2824685159310419,0
40058,24468,126,0.3253279442037231,1411,6695,21206,20010,1196,3338.1666666666665,1358.6859897928637,0.4447608936420781,0
30983,6765,292,0.1706023975253404,1388,140,36759,33865,2894,2581.9166666666665,214.3557773486444,0.1961162356190082,0
89335,7821,1228,0.2188938996381184,7918,217,270522,4805,265717,7444.583333333333,221.02803454257065,0.1946419254996456,1
17542,41378,274,0.191878018856546,5829,1532,29255,44635,6514,1461.8333333333333,1281.2199216786264,1.0638831980471737,0
32619,34269,303,0.1431240247401063,2786,511,121741,9830,111911,2718.25,1044.6773200461485,0.495788585,0
131982,33229,509,0.1559286205831112,2921,1071,74838,60529,14309,10998.5,1293.6522136496178,0.1638998239441394,1
30365,22370,1418,0.2901449518454962,2864,2752,113285,18642,94643,2530.4166666666665,677.5931598894166,0.8281613014547341,0
23727,34653,191,0.1908208698281018,15588,687,51884,58913,9391,1977.25,1353.603675438561,0.7811878495074274,0
27056,46998,350,0.3363036970115737,2050,988,51444,5858,45586,2254.6666666666665,1222.1540981551043,0.6972889258523526,0
128265,62810,293,0.1589217990563257,1022,1699,68445,81079,10730,10688.75,2057.0797614914622,0.2198647888192222,0
61976,70691,434,0.285704834,5526,437,29109,33734,7901,5164.666666666667,1946.5962877084344,0.4609389998144639,0
23605,15796,636,0.2158998166547206,7228,1360,233443,181972,51471,1967.0833333333333,450.3278768800521,0.5522531041118672,0
40522,20093,427,0.2307043248034496,21440,1279,23774,31694,1814,3376.833333333333,599.4531568886165,0.3039691496634765,0
26935,27782,630,0.2531539834619554,4369,1844,62812,36135,26677,2244.583333333333,1188.7219286049071,0.8102715107948352,0
69380,29140,230,0.0529504992354602,3408,2669,22767,12131,10636,5781.666666666667,875.0465092974896,0.1911294048943481,0
42693,13400,364,0.096453151,834,770,16905,78034,5281,3557.75,351.6329934826027,0.2011476336118622,0
38953,16048,309,0.05168076,12460,1087,25949,56043,9028,3246.083333333333,1497.074827347362,0.5563858477695772,0
52629,26794,215,0.6952919303204909,1977,202,13898,25089,5798,4385.75,734.6594477717608,0.2165329642072076,0
94137,28325,432,0.0478861104738779,6691,1339,188084,9725,178359,7844.75,779.3666608085806,0.1544174971552414,1
44893,20929,271,0.1689772058864767,6691,1684,25485,12607,12878,3741.0833333333335,671.1527389410834,0.2518395488671507,0
30346,23652,400,0.2668659223738267,5567,769,10846,114633,6190,2528.833333333333,671.4713041324794,0.4237018272454278,0
108102,41058,404,0.237185374,498,14038,135619,77356,58263,9008.5,1285.8101936269616,0.1875795297360228,0
51947,15270,261,0.1248818423037001,2720,4178,68239,6139,62100,4328.916666666667,394.2853932873881,0.1513739911727079,0
32594,26622,528,0.3648665454031485,1147,147,122260,52380,69880,2716.1666666666665,972.4973884068958,0.5524320016224689,0
29282,48115,702,0.4462622560452642,2608,5426,37289,14188,23101,1250.0,1501.176981573826,1.762541585259061,0
54461,28420,787,0.1337736255642698,2703,49,93754,4447,89307,4538.416666666667,850.1850103775956,0.3607392468836625,0
35448,33466,218,0.30750196862907,483,433,55917,6804,49113,2954.0,1065.1263909004426,0.4343691235275703,0
47872,15011,272,0.4290520060165546,3623,2419,83841,9664,74177,3989.3333333333335,555.2245842896508,0.2073591036822319,0
109774,10756,391,0.3208461144634717,5447,4397,114303,59322,54981,9147.833333333334,298.6790934127802,0.075392617,0
32312,29676,539,0.3287903754863034,674,4526,15324,22377,10575,2692.6666666666665,867.7394610367909,0.5224335705756837,0
21675,24338,219,0.2383606502997134,8972,896,49658,6560,43098,1806.25,989.9408199282152,0.669309797,0
22829,4451,367,0.1645446724638241,32646,178,84805,1945,82860,1902.4166666666667,111.2914076340825,0.2514125406986284,0
190682,23421,774,0.1409658846899824,2008,425,75810,22329,53481,15890.166666666666,662.4436014378607,0.090398272,1
98269,19580,361,0.3064847015382321,2433,825,220143,45141,175002,8189.083333333333,465.7146653574483,0.1009532607871188,0
66848,10409,627,0.068370451,4048,313,83603,105302,8819,5570.666666666667,973.2269999021032,0.2872595141040156,0
15000,22538,316,0.2006122419239305,3180,1570,57164,22095,35069,1250.0,858.6181097480079,0.9396944877984064,0
22595,31636,429,0.405191556,2225,546,150638,62725,87913,1882.9166666666667,896.8983545081895,0.7041726158043051,0
72767,32688,872,0.064852723,1970,1419,27036,10473,16563,6063.916666666667,1221.6885873913511,0.3452700131748762,0
82145,16860,389,0.4208596370865378,1550,288,109166,33113,76053,6845.416666666667,843.3411451911094,0.180024271012153,1
37133,31747,695,0.1229478546433581,2017,1014,263659,88442,175217,3094.4166666666665,3017.613610747212,1.1997781846057831,0
23304,49699,345,0.2213884254697163,1322,1806,429498,121288,308210,1942.0,1872.5954030185203,1.141913183840639,0
93723,27763,455,0.3553845371103831,763,346,78826,42159,36667,7810.25,757.0902589816063,0.1551922485172185,0
140167,14038,297,0.1252276062775859,4729,1862,88569,3671,84898,11680.583333333334,382.69589731789466,0.058190236,1
67273,32534,643,0.5140446533755585,5093,581,56536,15638,40898,5606.083333333333,847.7883973465338,0.2659233387563867,0
29640,22011,1203,0.4167006515308434,13454,1995,30472,64555,3223,2470.0,689.7057456588026,0.7662776298213776,0
127082,28263,259,0.3236072842631085,2550,402,39721,27836,11885,10590.166666666666,1175.0525145555046,0.1354135925989995,1
37338,32870,386,0.2663861996113379,816,708,18469,12314,6155,3111.5,1166.8476232775984,0.4990672097951465,0
109876,20300,335,0.4853588172955463,3081,1567,84115,23727,60388,9156.333333333334,702.9107604368602,0.1133544097459164,0
48631,22602,598,0.3919334529558673,4109,2169,27799,9207,18592,4052.5833333333335,665.3596671,0.3117418108963893,1
124856,18447,478,0.4097885684095676,2773,230,96080,30532,65548,10404.666666666666,582.8413158157314,0.1019582221902734,1
37383,23824,708,0.3502321555993983,221,77,81668,12181,69487,3115.25,675.9235439814113,0.4442415677654799,0
30798,10693,873,0.1170288908512964,4296,691,55778,17294,38484,2566.5,242.6333336506522,0.4346905644459974,0
101986,56166,169,0.1878037046948198,1157,2082,90497,17850,72647,8498.833333333334,1345.405971275373,0.1781898658179012,0
56041,23573,633,0.2126384108462375,1285,1164,30563,26003,4560,4670.083333333333,658.0715471544169,0.2764557835487054,0
45812,31864,328,0.095054857,6348,2150,40839,2493,38346,3817.6666666666665,1043.8216358314803,0.3593351006281709,0
29685,18503,736,0.3046412192221948,6829,664,170377,33769,136608,2473.75,581.4154503307005,0.5325580395475292,0
23118,18850,144,0.1558861595394812,1623,319,60589,11116,49473,1926.5,1019.040188397027,0.6037063007511171,0
31958,25052,252,0.1490731472924278,11228,1865,57215,10353,46862,2663.1666666666665,701.9442525328277,0.3581992311907482,0
63261,22168,325,0.3195831743537104,1853,2328,14655,9715,4940,5271.75,1205.7274930658525,0.2903642041192872,0
36755,23750,404,0.507066429,1724,478,44143,39660,4483,3062.9166666666665,700.4567384799569,0.360589875166902,0
88340,25115,528,0.1277558540403198,5350,2455,9660,79082,9361,7361.666666666667,977.9141088213948,0.2045615724004611,0
46634,20770,317,0.1991223483430097,6119,375,52936,38699,14237,3886.1666666666665,523.5601188638371,0.2162954373711465,0
160372,64286,217,0.3560206101321819,5984,741,54165,21750,32415,13364.333333333334,6050.954286348714,0.4690061322187449,0
23936,32883,645,0.6769143237424893,2898,4974,69189,22336,46853,1994.6666666666667,1262.2290608956098,0.9561643019195905,0
66927,29148,217,0.2261184745405355,4390,200,35428,6899,28529,5577.25,793.106335,0.1811118983426082,1
77261,20606,208,0.2403263774871879,221,428,6460,48872,7165,6438.416666666667,556.9692339810118,0.1188132538767572,1
86335,34564,162,0.2353383890909986,16417,948,50458,68150,7136,7194.583333333333,1043.4501793897955,0.1675496861374593,0
46978,31511,242,0.1145795326130333,1653,1007,12545,36989,8855,3914.8333333333335,1145.7374478529323,0.3544818718173441,0
97850,25488,699,0.3069790713928234,11576,888,22575,58714,10014,8154.166666666667,605.8339531,0.1600205154482047,0
19184,16311,447,0.4865053977722361,2806,3388,13378,355720,7892,1598.6666666666667,418.6500072419088,0.5414824899344717,0
71283,48148,382,0.2862484020317248,3625,1952,55563,57208,10312,5940.25,1597.733066769635,0.3332743683800572,0
23657,18472,304,0.2501347312203656,17025,3142,64077,16239,47838,1971.4166666666667,474.05671555751127,0.3946688331863776,0
35225,34367,123,0.2289914579139563,2404,260,15226,16132,6330,2935.4166666666665,1396.1786031754496,0.5175342296126443,0
50837,21044,304,0.0584972803007099,337,29743,151779,3942,147837,4236.416666666667,1042.812266981757,0.3179130791309692,0
69671,13803,802,0.1883311192184346,6100,1330,303607,101338,202269,5805.916666666667,373.0256096052016,0.2023841672325992,1
22928,25157,610,0.5726822301485311,5378,373,63305,26409,36896,1910.6666666666667,724.6926646435836,0.6985481496738923,0
101742,23514,630,0.2863422000057075,2089,842,175313,9496,165817,8478.5,1158.0837135599456,0.2108962332440815,1
80378,22950,1028,0.030473962,2675,3096,26658,110554,9943,6698.166666666667,1195.7186221587783,0.3319891446155085,0
54950,18400,570,0.1679632318790202,6532,121,12551,49126,1176,4579.166666666667,672.2269991318122,0.2712779615938443,0
24653,43803,353,0.067107486,5166,358,61650,8827,52823,2054.4166666666665,1485.2688492699515,0.8947887150139707,0
95587,19231,571,0.1099112587105093,2696,800,325475,18431,307044,7965.583333333333,528.4729883147029,0.1380279312016951,1
60582,35863,304,0.2409277860388455,1776,4840,151738,23351,128387,5048.5,1127.3424072219027,0.283518353,0
53769,42888,510,0.5041164913134031,340,2378,71020,35674,35346,4480.75,1291.765206070321,0.4021124155711256,0
30314,23283,248,0.5638575058979131,2482,108,15929,10382,5547,2526.1666666666665,625.0739147201932,0.3456121586277733,0
51679,25437,658,0.3802963184837892,3901,256,204246,16163,188083,4306.583333333333,788.9511138710951,0.3359858620804029,0
33315,15457,708,0.599810183,3525,424,90100,145659,8884,2776.25,587.2575331826529,0.4665493140684927,0
107988,12889,224,0.175443402500067,13989,4055,41106,22047,19059,8999.0,397.5805966802391,0.069072185,1
95649,13626,206,0.5387808668753347,3157,1900,25212,7627,17585,7970.75,390.14355591358617,0.074791401,0
42691,12418,489,0.1160954927818473,2449,397,13415,1883,11532,3557.583333333333,330.70200622116874,0.2304097836699544,0
36261,70787,722,0.099225056,4665,1022,44411,19895,24516,3021.75,2021.1964652796996,0.907817147,0
71176,26484,188,0.3597900675841931,20423,444,63937,38425,25512,5931.333333333333,709.0858923774745,0.1512452330635283,0
77767,11324,173,0.34005512218891,1055,272,100617,9754,90863,6480.583333333333,1041.8076479885517,0.187453441,1
20689,11428,771,0.3363633076185511,3227,1226,8449,79577,2296,1724.0833333333333,311.3559727201897,0.6277863440786059,0
51788,27526,250,0.3150852746239153,3867,1149,12597,6898,5699,4315.666666666667,1026.0699977851982,0.295683169,0
267966,10731,469,0.3261666212514911,5703,1550,404489,47814,356675,22330.5,388.79387087869753,0.038413554,1
50371,31303,721,0.2630127079393768,1501,3596,248715,30785,217930,4197.583333333333,1239.5803549845732,0.467073599091042,0
48252,26840,954,0.2580373963898913,10776,4050,124276,14889,109387,4021.0,872.7723245,0.4543079643219632,0
66634,21306,675,0.0497121935598215,1949,2954,46251,2334,43917,5552.833333333333,741.5034995142825,0.255095627,0
45057,12940,299,0.1314893162684444,1154,7965,96627,14778,81849,3754.75,459.8799953,0.2021119902257074,1
92488,7082,198,0.060406052,6354,1044,68410,31479,36931,7707.333333333333,220.73066819914328,0.054328864,1
55957,22689,338,0.4122216974535387,1154,1753,32040,16859,15181,4663.083333333333,860.2318602244076,0.2569612796020675,0
84974,51785,475,0.082565188,4161,1004,10189,26640,3992,7081.166666666667,1674.6482581288417,0.3035726115935004,0
23549,24362,463,0.1717421674764511,7157,4403,134823,27689,107134,1962.4166666666667,531.3763902419798,0.5067101228461403,0
43975,7639,489,0.1598627843825093,5203,766,100915,16051,84864,3664.5833333333335,235.40233046341763,0.197676588,0
54599,10815,148,0.5022918715152314,3015,403,38691,3850,34841,4549.916666666667,408.4563092687524,0.122300329881958,1
17944,17999,456,0.4663528938910017,9035,4031,33499,6651,26848,1495.3333333333333,691.1983238315464,0.7671856824553366,0
33560,38248,402,0.4194391113413336,1144,3459,14505,31703,2784,2796.6666666666665,1472.5418692539786,0.6702771880526741,0
68772,22772,299,0.32493588,1645,1320,49960,106017,5540,5731.0,560.9380321646873,0.1500502586223499,0
57480,36339,755,0.3985885973880657,1318,2844,57027,15427,41600,4790.0,1202.9475688415412,0.408757321261282,0
37980,11785,630,0.2927168597211884,5933,1387,57678,37900,19778,3165.0,597.5403672,0.3878484572492973,0
45489,12850,236,0.3696291872581018,5382,1345,19846,9471,10375,3790.75,338.94698953530474,0.1516710385900691,0
31830,13725,400,0.2570947520730581,1882,1167,34194,17571,16623,2652.5,1256.7490496657429,0.6245990762170567,0
195341,9863,233,0.3600337926854006,6830,1201,92668,12670,79998,16278.416666666666,295.6521697,0.032475650461398,1
49701,17815,664,0.434945132815479,2290,4219,6509,25815,6638,4141.75,707.2737373201307,0.3310855887777221,0
52621,44751,474,0.2746274544689797,1295,5047,49759,29828,19931,4385.083333333333,1284.4969750553948,0.4010179149135277,0
21317,28563,570,0.2984103142939555,1990,263,70016,16263,53753,1776.4166666666667,776.8394178355153,0.7581776522975175,0
34901,35441,1047,0.2756346560132742,964,560,5831,57309,8928,2908.4166666666665,1361.7233981244965,0.8281906185351123,0
25759,9934,335,0.2925269101891074,10105,1925,37121,27542,9579,2146.583333333333,505.88867295050176,0.3917335329557056,0
73226,6779,472,0.2192168710748181,977,3277,197182,111431,85751,6102.166666666667,249.2507386906945,0.1181958438845264,0
52246,26158,215,0.4399598118979792,1124,1478,86469,14193,72276,4353.833333333333,1256.7159212316835,0.3380276203877848,0
29458,29535,496,0.2543628171736858,4088,3745,52913,10190,42723,2454.833333333333,1524.057317167367,0.8228898026345443,0
36601,8193,701,0.1879292213749525,1169,3252,26140,44077,8419,3050.083333333333,297.03674167585086,0.3272162208712934,0
26879,23365,403,0.2932775251393844,3092,3746,45835,137590,1921,2239.9166666666665,910.6458579359968,0.5864708618338467,0
64115,53712,201,0.2830946572366988,4971,5855,63197,17220,45977,5342.916666666667,2331.4802343769047,0.4739883461362061,0
78133,12219,683,0.3097000017135233,1442,1549,35806,15344,20462,6511.083333333333,322.0253004494708,0.1543560800864378,0
63024,20199,499,0.4536834845501711,59246,729,59975,50747,9228,5252.0,647.2225248028752,0.2182449590256807,0
89702,12728,441,0.1426642185018496,1042,1035,131494,28480,103014,7475.166666666667,489.7939699,0.1245181560970458,1
68653,26641,294,0.3180179505044753,547,9844,32349,18731,13618,5721.083333333333,769.1388429921764,0.1858282393472407,0
26351,14623,532,0.711676108,2222,1681,107392,43152,64240,2195.9166666666665,574.4336613664858,0.5038595854577751,0
99104,67791,353,0.254777283,6888,3824,247188,21832,225356,8258.666666666666,2348.5398465788285,0.3271157386073816,0
60344,18795,341,0.7955079379044995,569,2589,80786,4119,76667,5028.666666666667,565.7575628730805,0.1803176911453825,0
15000,17386,168,0.291673507,5589,762,24558,41054,7990,1250.0,633.2526919495025,0.641002154,0
45200,10605,1024,0.2436333750672456,4710,2399,211035,13639,197396,3766.6666666666665,310.03049693469364,0.3541673885667328,0
19551,13702,293,0.2051262475851381,4633,284,32840,17806,15034,1629.25,354.08281653170707,0.3971660681489686,0
65164,11331,415,0.3907165175921346,859,1815,28377,5241,23136,5430.333333333333,312.20917202075924,0.1339161203156514,1
37060,31907,437,0.3087368122464538,1882,488,2370,12729,5423,3088.333333333333,1027.1297892078237,0.4740841195492143,0
50438,23454,669,0.3035112270336858,3311,972,195562,65498,130064,4203.166666666667,511.2122398,0.2807912065883394,0
157772,29906,486,0.2511289669820819,8258,723,35192,11257,23935,13147.666666666666,964.1613766753508,0.1102980029416132,1
107934,25274,939,0.07847549,3616,1848,286173,7227,278946,8994.5,999.8823184891788,0.2155631017276311,1
34932,38008,423,0.3239847608693543,6595,1311,396991,9837,387154,2911.0,2023.0591262058367,0.8402813899710879,0
63768,22708,88,0.182170100004666,7195,1325,190412,24654,165758,5314.0,881.6704793516961,0.182474685613793,1
212635,10959,1083,0.1423424730203689,7861,507,46294,15485,30809,10982.083333333334,406.8623519888358,0.1356629982461283,1
17015,10285,803,0.3314818474758595,10307,2464,38497,31868,6629,1417.9166666666667,412.7841153024481,0.8574439837572363,0
93816,27789,374,0.238848922167641,55007,776,55783,4740,51043,7818.0,692.4626401033645,0.1364111844593712,1
46710,8892,303,0.2160743390710427,17732,4228,78068,13976,64092,3892.5,317.8363750360598,0.1594955362969967,1
26057,22169,550,0.3799939039635853,1480,2506,42313,4132,38181,2171.4166666666665,642.8113052237775,0.5493240074715174,0
126329,23802,1222,0.1479172979476466,5565,1004,79190,20257,58933,10527.416666666666,737.3055668384981,0.1861145643681338,0
41396,21406,394,0.088221115,14222,1460,36950,18087,18863,3449.6666666666665,532.1097517,0.2684635476986356,0
34558,12916,224,0.2761706830933349,2970,138,181577,11724,169853,2879.833333333333,667.0364083794925,0.3094055472120467,0
40719,19077,891,0.5414395938976916,1398,370,201595,41964,159631,3393.25,733.2414454825529,0.4786683696994188,0
83592,11477,450,0.4970027833030398,5685,2128,95358,22953,72405,6966.0,277.02865731699234,0.1043681678606075,1
76161,23181,343,0.2392371712389606,2909,1138,70892,62626,8266,6346.75,906.9109746806636,0.1969371685792986,0
25494,35684,402,0.069694884,3823,308,129972,3046,126926,2124.5,1363.0921024519314,0.8308270663459315,0
53874,26579,185,0.1552819314481711,830,640,71273,23056,48217,4489.5,877.8840403136834,0.2367488674270371,0
44388,24670,385,0.5285684443035289,1448,478,44863,3717,41146,3699.0,933.8592729597228,0.3565448156149561,0
87817,11420,473,0.5285066037746233,4720,267,59198,18951,40247,7318.083333333333,470.5872250022903,0.1289391199884701,0
43722,50139,604,0.3121128809135732,1204,343,55145,14844,40301,3643.5,2679.9377991997026,0.9013140659255392,0
108787,31508,438,0.1461556195102746,321,8153,30860,30643,9787,9065.583333333334,1042.2120441333595,0.1632781906808746,0
85865,41004,296,0.5039872012927488,8659,1565,27247,11284,15963,7155.416666666667,1102.8774027081104,0.1954990838234126,0
35640,21468,648,0.3120064312244599,323,604,19833,24423,4200,2970.0,1975.3260151655504,0.8832747525809934,0
55908,9860,212,0.2504969498008461,3742,2817,46685,17531,29154,4659.0,265.8851994585581,0.1025724832493149,1
65982,20210,333,0.5258710103388134,11074,1308,21306,34921,5586,5498.5,669.5126953,0.1823247604421955,0
30057,16210,307,0.382500152823402,3135,3078,50946,16335,34611,2504.75,452.9297378832716,0.3033954438100695,0
78903,9871,619,0.2951505276660808,2969,392,106327,23969,82358,4167.583333333333,908.634496983876,0.3665516379157888,0
52111,13842,600,0.3708074507494251,5937,1260,88858,10711,78147,4342.583333333333,404.99804291523617,0.2314286142078032,0
22153,18253,367,0.1287480604375059,5734,454,23736,21327,2409,1846.0833333333333,463.2854800148423,0.4497551464893291,0
15000,7768,651,0.3272312702331886,2686,1142,24288,15419,8869,1250.0,237.9148701713556,0.7111318961370845,0
224374,23853,235,0.09132127,813,360,22708,29124,1064,18697.83333333333,666.7173134177146,0.048225765,1
48943,27417,450,0.5162491547356513,831,947,454519,36585,417934,4078.5833333333335,728.7793982807342,0.2890168722671027,0
39781,16444,574,0.3084471566166123,2120,12495,27193,6545,20648,3315.083333333333,540.2874657499425,0.3361265324903674,0
25423,23594,375,0.4166933712944489,6236,130,59606,19301,40305,2118.583333333333,642.6239481980028,0.4803322730746188,0
27620,56522,654,0.2015475035328438,16375,508,16883,14867,2016,2301.6666666666665,2449.0291177742365,1.348166162682507,0
180402,10420,353,0.3641143299057555,4100,1034,88671,16519,72152,15033.5,301.3955308717792,0.043529154,1
170969,22592,400,0.3011754372945335,1687,3072,67191,15289,51902,14247.416666666666,843.2438429792661,0.087261001,1
19513,8899,335,0.3476444195816359,1655,755,23671,36359,4928,1626.0833333333333,234.6469588719462,0.3503184290710477,0
61749,11033,197,0.1048750295287469,2762,198,107959,9590,98369,5145.75,561.5355900961148,0.1474101132188922,1
164745,14546,798,0.3227238208514686,425,1010,25396,61597,6557,13728.75,715.3402574189937,0.1102314673527446,1
62701,32608,250,0.1155012881995689,4588,1487,57108,17730,39378,5225.083333333333,884.3530984366797,0.2170976089893328,0
93716,16809,94,0.3204198860534859,500,691,56111,17250,38861,7809.666666666667,487.7971338,0.074497051,1
45844,34910,398,0.1441715463699823,11901,14046,49667,7324,42343,3820.3333333333335,991.247481656196,0.36364561948945,0
87724,31218,342,0.3389393078822299,4435,4346,26690,12131,14559,7310.333333333333,896.6491296902772,0.1694381190584484,0
99817,30020,263,0.504330909,491,399,72984,15983,57001,8318.083333333334,824.8096265117599,0.130776476132734,0
72130,9147,491,0.2476955944870681,6447,285,54778,10288,44490,6010.833333333333,294.14337828123183,0.1306213855451931,1
30770,7057,486,0.2145091754706857,3894,336,128967,11338,117629,2564.1666666666665,171.47998439463453,0.2564107836443164,0
34476,11433,388,0.1084490191648763,6458,729,23586,38626,4425,2873.0,279.8729337040498,0.23246534413646,0
87264,38250,269,0.1868632001059968,5009,1126,109533,33881,75652,7272.0,1162.0449745861995,0.1967883628418866,0
64686,18969,252,0.2891544106315467,7434,1182,88511,14765,73746,5390.5,895.9617988113949,0.2129601704501243,1
30411,32480,434,0.1886576633044605,8236,1514,24995,29580,8365,2534.25,1776.8288745156992,0.8723799445657292,0
23561,31650,498,0.3811260775691235,1611,2159,207268,19581,187687,1963.4166666666667,894.3748015833442,0.7091591027121145,0
21684,48855,584,0.140181517,1719,1535,41015,139501,10792,1807.0,1559.0326766291637,1.1859616362087235,0
25724,31473,465,0.1161497462714293,3122,781,58871,32732,26139,2143.6666666666665,1092.6319649537168,0.7266204159323824,0
45245,9937,200,0.2532452838019031,1521,575,7316,30930,3701,3770.4166666666665,313.4161914686084,0.1361696164796839,0
46781,13238,652,0.1261094880326526,2035,651,38575,7017,31558,3898.4166666666665,681.9339571415496,0.3421732644812765,0
48201,24492,244,0.2140892003984522,5032,6172,11204,43351,9851,4016.75,639.3716766,0.2199219957980633,0
52523,53685,225,0.6491179100604733,3381,331,109389,55125,54264,4376.916666666667,1489.7315596800331,0.3917670109506387,0
79758,42464,301,0.2020232299627909,3717,904,469175,57559,411616,6646.5,1595.578960512828,0.285350027911356,1
34345,10892,530,0.1061877214786257,1397,4050,65684,21765,43919,2862.083333333333,348.14317843087144,0.3068195702772006,0
121999,37484,286,0.4235037819255869,699,2051,37301,9233,28068,10166.583333333334,1002.8615845650946,0.1267743097466465,0
15163,44364,321,0.056614683,2406,394,82810,12096,70714,1263.5833333333333,2330.0310577368864,2.098026293796916,0
50641,19461,793,0.32368779,774,2098,39581,9536,30045,4220.083333333333,705.2689158378773,0.3550330165291864,0
34578,33232,468,0.4229260414340368,1377,1803,147253,50145,97108,2881.5,1025.7118558222996,0.5183799603756029,0
28023,34827,190,0.024464837,12359,425,331776,9679,322097,2335.25,1116.803263367868,0.5595988709422409,0
15000,28480,499,0.2077825606858374,4323,3510,198238,12340,185898,1250.0,868.5669640898851,1.094053571271908,0
105056,30273,701,0.035672556,12621,1464,54437,25684,28753,8754.666666666666,1169.6739301439366,0.21367734505147,1
99714,12286,1410,0.1951201879036319,3626,305,61933,39207,22726,8309.5,333.07780318020724,0.2097692765124504,1
65848,37562,810,0.2255998288412472,2883,515,9259,6532,2727,5487.333333333333,1395.9913905449373,0.4020151969162199,0
27884,21535,199,0.2933777060914503,4265,2334,59065,26109,32956,2323.6666666666665,700.1249346,0.3869423043674692,0
42734,34715,369,0.3340250908944304,2503,3857,21418,10660,10758,3561.1666666666665,1740.3176168629282,0.5923108391995867,0
33547,11314,499,0.1532671910384924,3746,3877,539657,6904,532753,2795.583333333333,403.538509,0.3228444304449421,1
49516,36977,379,0.1646688504132611,9448,101,135855,20026,115829,4126.333333333333,1108.4754405209617,0.3604835868456972,0
71647,26478,494,0.079437579,1409,766,5046,12394,8816,5970.583333333333,594.9337858650565,0.1823831483576518,0
37360,27928,346,0.069338934,2339,368,10627,3056,7571,3113.333333333333,809.8199217412763,0.3712483688676475,0
22308,22287,753,0.4077800974612215,8010,740,92403,14419,77984,1859.0,901.443911058858,0.8899644491978794,0
